Date,Bergen County,Middlesex County,Essex County,Hudson County,Monmouth County,Ocean County,Union County,Camden County,Passaic County,Morris County,Burlington County,Mercer County,Somerset County,Gloucester County,Atlantic County,Cumberland County,Sussex County,Hunterdon County,Warren County,Cape May County,Salem County
8/31/2008,419902.4349,324643.7112,371517.6238,336722.0959,377209.7609,292666.6161,369861.4565,195034.7611,334002.6581,407988.9673,255129.4205,267274.1064,414000.425,231002.3492,224805.5222,167249.718,282023.3936,404015.6506,292406.9195,364678.2704,160159.1324
9/30/2008,416992.9351,322987.7771,369324.887,331523.3583,373917.4647,290567.6338,365318.336,192982.8946,331815.5008,404564.1304,253008.1969,265616.7943,411367.2869,228680.1274,222309.8088,166003.2082,279171.1616,402495.7014,287279.6927,363466.1143,159221.3069
10/31/2008,413783.4382,321580.4079,366205.9724,326214.3448,371927.5308,288103.5808,360533.8024,190734.4758,328875.6021,401181.5944,250878.4925,263200.4838,408516.3899,226109.1012,219631.5916,162723.865,276047.1863,400015.1595,283652.976,360758.1495,157976.6393
11/30/2008,410536.1512,319363.781,362025.1275,321205.1428,370187.609,285486.4809,356074.3623,188357.7951,326380.7015,398322.7786,248459.0259,260679.3924,404575.1945,223715.1884,216734.588,157899.2377,272714.6632,396129.0546,281836.119,356859.5331,156873.263
12/31/2008,407577.575,316786.352,356977.6479,316098.6525,367930.4767,283349.819,352335.9251,186412.1733,323619.4214,395867.8433,246336.9026,258765.9375,401060.0318,222200.2195,213808.1011,153805.165,270510.5998,392355.7059,279642.1463,353346.7057,155834.9879
1/31/2009,407107.4566,314641.6385,353277.0435,310802.6894,366240.1993,281054.7682,349498.6902,184810.8656,321327.0059,395259.0986,244301.927,258048.824,399866.7864,221271.9384,210964.7777,152881.0421,270561.229,389927.2349,275512.2848,353423.1362,155407.4349
2/28/2009,407500.2546,313284.227,350385.4212,307737.4298,364025.1714,278503.493,347178.176,183260.8376,318814.0086,395407.238,242707.3785,256804.5019,400853.6507,220623.2168,208606.68,153972.924,270845.1096,388424.6922,269530.5242,354098.1543,154829.5197
3/31/2009,408409.7608,312188.2578,347693.1055,305010.0678,361736.3851,275464.0645,342959.0942,182287.6295,316013.4152,397432.3649,241518.8983,254390.8617,401168.7968,219936.7765,206249.7083,154092.8194,270891.6635,385806.0545,263957.1586,355720.326,154063.7734
4/30/2009,406841.6779,310056.0972,344120.1457,300140.3336,359258.8921,273114.3666,337717.9955,181108.9141,313567.2072,397470.2175,240304.5736,251331.1395,400443.7787,218686.4748,203680.3812,152880.1456,268272.432,381815.5535,261374.6715,354280.5849,152825.4978
5/31/2009,404325.3993,308127.5318,341109.6371,293680.1036,357788.1785,271126.7252,332441.4359,179665.1261,310398.1419,396433.5671,239039.8099,248981.0132,397977.6057,216725.7388,200864.1386,150548.2317,265148.8073,376545.4696,259298.944,350328.2786,151925.9134
6/30/2009,401498.9694,306132.6846,338117.8517,286496.1552,357394.1368,269501.3332,329252.8793,178312.0761,306245.2391,393959.0239,237586.3037,247594.6542,395862.5962,214718.7559,197993.4684,148473.416,260534.4278,372307.9145,256694.1556,344017.1548,151128.7421
7/31/2009,399536.4591,304306.5,336340.2956,282643.1076,356158.9532,267434.8777,327950.79,177461.998,302071.709,391647.0496,236331.9313,245864.625,393308.7897,212888.6082,195748.1774,145677.0823,255522.1711,368688.0905,253968.7434,337512.8699,150404.9468
8/31/2009,397785.4939,302608.3949,333967.3004,280583.3043,355536.3008,265668.2246,327761.7487,176820.5222,298584.7642,389169.5992,235024.2128,244196.345,391086.9465,211737.0464,194286.907,143033.6336,249379.3317,367713.8858,251874.1664,333258.8599,149432.8042
9/30/2009,395883.6077,300922.0898,332040.377,280821.867,354508.9753,263917.7655,327363.9257,176089.8754,296218.1599,387179.6423,233727.2897,242690.6803,389527.7525,210780.0994,193248.1102,140423.1594,246780.8133,365435.7632,250636.1731,332202.7652,148613.9551
10/31/2009,394910.2191,299740.9714,329649.9856,281160.3646,353005.0855,263058.35,326498.285,175785.6039,294149.953,385513.1586,232540.9182,242019.6125,388187.487,210193.3768,192149.9626,139849.9108,247096.2898,364917.9344,248718.0744,331820.0324,147716.1753
11/30/2009,394427.975,298852.5748,327172.2868,282275.198,351672.8168,262492.9897,324307.1616,176130.6992,292422.3216,384017.9741,232139.7035,241764.1741,388190.6258,209796.875,190889.2903,140509.7817,249310.3687,364480.679,246462.9555,332106.8867,147077.022
12/31/2009,395261.5721,298671.7412,325605.4076,281849.1558,350304.3158,262298.7949,322312.4389,176292.0924,291463.5072,383338.3184,232386.1695,241796.3414,388757.668,209545.4799,190087.7737,140768.4903,251834.5669,366705.4283,245423.6184,331284.1137,146548.952
1/31/2010,395838.9413,298599.0976,324592.4305,281781.7007,349740.042,262058.1063,321184.4261,176166.5968,290779.7341,383323.8035,233011.7693,242000.6479,389656.0198,209524.5227,189881.1729,139907.5843,253654.3104,368297.3531,245878.6391,330777.769,146578.5514
2/28/2010,396779.3553,299110.5424,323827.6179,279344.5271,349715.0772,262108.4944,321468.4733,175414.6141,290321.069,384944.2715,233309.7503,242974.0358,388984.3476,209587.5208,190293.7432,137620.615,256222.095,369416.2717,246267.8217,330419.3405,146478.8158
3/31/2010,396177.8346,299475.4187,322618.279,276785.9428,350498.7242,262272.1807,324204.9945,174931.97,289837.5042,385658.1894,233148.889,244413.2463,389287.5043,209691.711,190168.3147,135171.9628,257094.138,370509.6264,245186.9606,330601.7814,146265.3674
4/30/2010,395272.843,299669.5404,321480.4036,277262.6357,350483.2646,262344.0174,326277.2807,174506.3697,289400.4036,385431.1663,232827.2428,246278.2453,389471.9316,209759.2735,189949.3353,132701.5155,258132.3995,372328.3362,242592.4009,331603.5084,145758.0259
5/31/2010,394201.5032,299517.6641,320917.1604,280228.19,349761.0287,261820.3545,328058.4716,174642.5863,289082.2604,384006.507,232103.5511,246872.2849,391352.0696,209224.9068,189419.5399,131416.0393,258646.4989,374272.1415,239707.9425,331284.9034,145367.4619
6/30/2010,393838.1222,298954.7871,322033.5846,283908.8943,348141.922,260828.6665,327866.2076,174910.5262,289165.7661,383120.5334,231191.4732,246593.3025,392312.8106,208363.0983,189086.2503,131787.7488,258849.5353,373927.7134,238410.0783,330292.8876,145128.916
7/31/2010,393633.792,298690.1934,322612.845,283654.454,347251.8292,259653.9186,327422.3042,174760.8933,289283.3499,382587.0802,230068.9534,245339.3738,392872.399,207370.8178,188296.1733,132200.8376,258586.7256,371807.3129,237135.2119,328158.8863,144975.3358
8/31/2010,393942.617,297095.2526,322212.9472,281084.0145,346257.994,258616.6346,326370.8997,173793.9185,289075.8369,381706.0304,228838.3538,244146.6644,391596.47,206626.3752,187018.4037,132118.579,258059.166,368848.5364,236770.8671,327266.5915,144809.9365
9/30/2010,393886.9954,295395.0477,320244.0496,277609.7728,345193.9627,257259.5532,324415.2542,172209.4401,288032.8355,380096.6063,227176.2303,242501.999,389186.9681,205785.228,186072.7889,131393.8323,256630,367093.0207,235814.6089,325805.0587,144546.0862
10/31/2010,392876.9975,293216.737,318904.4218,274415.8057,344207.2686,255454.3366,321668.6495,170440.5046,286698.1747,378041.1046,225244.3341,240550.6221,386193.5374,203865.9917,185241.4579,130873.1487,254086.3469,365516.1007,234953.2562,324270.9231,143844.5131
11/30/2010,391030.6538,290826.6243,318668.3798,271981.845,343423.2117,253756.6401,318083.8506,169152.9744,285079.5317,375957.5463,223261.5179,238323.1862,383515.7961,201751.8661,184868.6415,130713.9729,249500.6621,363976.5985,234008.2428,322058.4594,143114.244
12/31/2010,388943.1329,288323.8756,317857.0407,270500.5618,343283.8805,252824.563,314950.8345,167731.2503,283108.0091,373988.0927,221484.63,236223.2619,381070.1057,199182.4173,184166.0534,130771.8898,245260.9633,360930.8795,232258.5989,319843.6373,142356.4512
1/31/2011,387803.8376,286382.1843,315203.4589,269460.6507,342982.185,251926.4158,311429.8664,166920.8856,280588.9897,372563.7605,220103.5352,233680.8092,379715.5644,198016.4311,183520.4058,131012.9213,243075.7822,359866.6749,230398.6142,318170.5375,142229.3391
2/28/2011,385689.3087,285495.7133,313046.6453,268273.1571,341956.0349,250706.5883,309242.2718,166313.6054,276898.7212,371806.7638,218996.9907,231282.9275,379886.7881,197271.7192,182649.7135,130905.7957,240402.3018,358853.5338,228441.1687,316629.8337,141981.8675
3/31/2011,384062.2633,284681.4994,311152.8724,266880.0519,339883.7488,249126.64,306364.1659,165812.9083,273373.0472,370733.6809,218307.2296,228812.6656,379850.3076,196891.9993,181734.5955,130874.0106,237869.7839,359009.3821,226707.7941,315851.3374,141479.9338
4/30/2011,382211.7107,282986.6857,310543.5187,264207.7956,338589.642,247208.8612,304520.7695,164859.0801,270715.8335,369950.531,217142.8089,227054.7048,379109.8225,195614.1962,180622.2247,130727.3668,234599.3767,355595.1302,224671.6691,314551.6807,140534.5975
5/31/2011,381817.6318,280540.5407,308133.665,261309.6483,337654.7305,244824.9657,302429.7748,163732.9322,269746.8708,368657.87,215650.2435,225482.252,376297.9789,193454.7532,178683.4587,131136.9849,234067.8815,352699.2028,222903.5811,313186.9684,139810.0196
6/30/2011,380428.0302,277849.5626,304856.2676,258609.5228,336676.3459,242465.0273,301077.0664,162667.9276,269386.2835,366875.1071,213997.386,223850.6355,373500.3468,191059.8004,176399.6078,130793.3271,234139.7845,350341.0557,220152.9803,311253.9356,139282.1234
7/31/2011,378685.6638,275697.034,301666.6054,256308.5805,334424.3669,240233.2562,299874.2113,161367.5849,267698.7608,364219.9124,212295.8857,221884.1852,371013.4042,188930.9482,174288.1211,130366.3332,232301.781,349967.8001,217930.7808,310038.0212,138956.7833
8/31/2011,376877.71,274257.9302,299497.3542,255018.4389,331465.0237,238542.1749,298756.7498,159671.9276,265519.646,361790.414,210826.164,220067.5286,369723.2206,187302.9665,173168.6281,128979.5907,229803.5729,348855.7783,215284.7113,309484.0115,138468.3726
9/30/2011,376159.3107,273100.381,297664.7438,253909.4343,328981.042,236905.7718,296853.3536,158108.0714,262859.9595,360607.0927,209442.0494,218648.137,368561.4169,186184.6311,172436.9627,128133.6857,227013.5408,347583.1403,213139.7271,308566.9864,138106.2325
10/31/2011,374754.2061,271162.8927,295838.8273,253580.8231,326521.623,235825.7572,295318.5861,157058.0962,261172.577,359465.2407,208453.1488,217697.8468,367322.3997,185634.9465,171457.6149,127276.4431,225101.8072,345658.4908,210156.2442,306334.805,137527.6911
11/30/2011,372925.8737,268907.7679,293186.388,254002.8722,324413.3675,234467.2966,293740.7516,156069.0208,259951.7433,357810.7761,207817.3447,216045.6778,365708.1302,185239.3485,170186.1816,126888.5168,221791.2382,345492.5326,207421.668,304738.6629,137081.2563
12/31/2011,370293.3727,266910.3759,290764.2431,254105.7315,322382.9617,232990.4251,291742.9708,154967.896,259145.9432,355159.6064,206987.3811,214319.9946,364734.2059,184529.2701,169143.9119,126426.1127,217776.6121,346269.9942,204454.219,304010.2041,136624.4453
1/31/2012,368642.9634,265675.4608,289151.0652,253703.0845,320583.2409,231602.4141,289107.5228,153839.5695,258328.8725,353223.8496,206323.2283,212815.1736,364206.4205,184018.4367,168783.8074,125403.2808,213493.7241,346657.0494,202505.5669,304949.3175,136671.6682
2/29/2012,368519.6632,264494.4174,288436.957,252659.5955,319592.283,231456.8972,287572.6818,153609.0358,258306.224,353035.4134,205952.3098,212338.8379,362904.5093,183909.4272,169512.2802,125218.056,211389.1284,345110.0493,201374.58,305713.3818,136842.4276
3/31/2012,371127.7795,263574.5634,288742.6273,252656.8823,319861.805,232431.5046,287919.2085,154205.3947,259449.2418,354753.7296,206074.71,212325.2682,361371.0753,184610.6656,170805.5974,126205.0037,211027.1117,342891.0623,202210.4986,306958.5775,137730.8896
4/30/2012,374964.5266,262757.8658,288228.5394,253219.7289,320928.2387,233790.087,288637.7997,155053.4103,261475.9924,357204.4355,206464.5279,212443.3783,359427.1384,185213.1207,171866.1432,128159.6198,211405.4548,341502.9805,203488.6429,307313.4341,138509.634
5/31/2012,377924.7346,262419.7538,287794.5129,253722.3892,322330.3353,235307.9686,288322.4628,155391.7446,263303.4169,359395.9829,206829.2909,212199.9673,358283.7985,185928.7812,172294.1023,129297.7535,211481.7506,341057.2846,204386.2633,307816.6588,139260.6366
6/30/2012,378855.7282,261841.547,286706.2344,253367.3545,323070.5834,236618.9764,287216.9284,154743.5452,264168.9137,361187.1086,206872.0652,211278.6076,356947.9191,185900.0626,172263.1986,129294.7264,211181.3882,339971.3056,204573.5838,308155.7499,139006.704
7/31/2012,379244.8042,261356.381,286279.0907,252993.25,323488.1332,237770.7824,285805.8715,153551.8397,264543.2179,362606.2687,206544.0161,210005.1798,355119.6293,185351.9233,172360.8122,128884.7604,210972.7433,338438.135,204389.9188,309413.0715,138063.7566
8/31/2012,379775.4142,260323.2295,286045.1319,252061.4838,323654.6147,237884.4143,283373.4156,151617.3282,263642.7392,363482.9991,205759.0277,208150.9254,353512.7856,183801.6237,172356.8383,129079.7596,210616.2041,336438.4808,203753.3265,310961.3361,136159.4977
9/30/2012,381010.0458,259939.8673,286834.2933,251857.6218,323987.8912,237878.7426,281972.5828,150256.4063,262396.8627,363942.4992,205415.6052,206583.7055,352608.8862,182901.0968,172525.1061,129745.4969,209681.5997,335655.8327,202913.9162,313308.5191,135752.3212
10/31/2012,382022.8981,259967.0687,287648.8349,251622.4219,324238.1076,237776.6188,281376.7993,149346.0328,261297.9249,364178.1543,205114.2484,205387.7968,352729.865,182457.0199,172719.0639,130510.8991,208634.6105,335618.9339,202167.3429,315088.7794,136407.6415
11/30/2012,382456.0618,260671.7962,288916.4586,252826.0948,324345.4595,238325.5121,282261.9062,149399.9892,260684.0918,364525.993,205113.1237,204974.7795,352970.2223,182588.1084,173180.9472,130611.979,208170.2946,336158.3818,201355.8977,316326.3867,137718.3738
12/31/2012,382452.4608,261432.6201,290363.1629,253921.2655,324712.8244,238897.7809,282357.7395,149730.2028,260628.5107,364962.4158,205135.7855,204593.0549,353346.5154,182853.924,173627.8944,130446.5878,207919.7713,336548.6078,200733.2403,317143.3639,138020.7757
1/31/2013,382657.2463,262178.344,291938.7227,256266.8171,325525.6659,239630.9109,282979.6898,150062.1202,261099.2736,365256.2449,205284.8137,204431.6106,354057.2471,182852.9386,174143.3938,129345.2219,207841.4711,336959.5041,199948.0423,317843.1519,137818.6132
2/28/2013,383661.8682,262457.028,292744.544,258456.9845,326369.1408,239843.4323,284276.0263,150499.0544,262083.7731,365631.9126,205585.8204,204640.625,354952.1842,182915.1802,174581.3315,128000.375,207245.2765,337782.191,199679.9508,318466.2072,137368.2417
3/31/2013,384992.8087,262707.0691,292556.0388,261301.3179,326830.1121,239446.3057,286279.3682,151078.438,262758.7943,365733.6532,205424.1805,205611.6439,355794.2095,182994.9791,174868.3583,126894.304,206923.4999,338621.7897,199207.5337,318332.3612,137159.385
4/30/2013,386412.5749,263135.245,292624.3116,263598.0816,327573.6108,239363.6676,287804.67,151944.242,262850.3127,366687.9251,205511.3188,207084.7002,356592.2559,183680.5776,174796.8701,126842.3298,206974.7319,340040.9516,199153.1355,318082.7794,137247.2908
5/31/2013,388049.3505,264778.2293,293380.4195,265834.7735,329094.0211,239659.0857,288731.4559,152846.5102,262886.8996,368417.452,206088.2065,208944.7972,357522.8737,184965.2729,174777.1542,127464.9132,207406.5845,341898.551,199355.5006,317973.2844,138038.1079
6/30/2013,389624.8265,266618.101,294635.6758,267214.3005,331077.2269,240554.0032,288933.6577,153292.9743,263169.0997,371187.9544,207400.7788,210360.3468,358232.8524,186052.4082,174768.8604,128160.1795,208255.9511,343481.8739,200315.4717,317930.9108,138105.0556
7/31/2013,391725.6836,268649.2934,296007.326,268174.5869,333189.2244,241379.9302,289102.439,153423.372,263957.385,374272.5489,208577.3256,211240.7774,358539.0179,186730.2352,175269.2108,128407.374,208999.2092,344488.9681,201278.9579,318525.0266,137545.1825
8/31/2013,394473.3393,270402.9719,297466.476,269686.4752,335599.9533,242551.7601,289808.3133,153228.6226,265220.4649,377172.2978,209192.1902,211714.1365,359565.065,186995.3983,175959.3031,128876.9192,210043.1405,345381.2147,202300.8946,319717.7353,136251.4609
9/30/2013,397898.5871,272098.2427,299067.8045,272410.6683,338054.9595,243945.7542,291924.2982,153002.9255,266784.2867,379453.7212,209614.0929,212292.8772,360748.0362,187422.7709,177037.5948,129100.6249,210386.9872,346598.1132,203208.3954,322234.4112,136191.3239
10/31/2013,401708.8977,273579.7374,300711.8832,275621.9275,340280.2706,244865.3455,294456.9587,153018.1583,268566.2732,381273.2757,210214.3848,212915.3104,362556.3768,188229.9798,178117.9505,129841.5727,210967.0505,348327.0315,204447.1339,324526.2943,137121.4439
11/30/2013,404179.9843,274322.4686,301785.0848,277848.9042,341416.8934,245313.552,296225.8988,153348.532,269239.078,382477.051,210920.7,213522.7895,363435.0159,188928.078,178772.4147,130138.626,211707.948,349664.8266,205325.5563,325633.0001,138919.2641
12/31/2013,405838.7434,275025.7214,303363.7107,278692.3648,342483.6962,245295.9673,296995.8853,154106.6123,269770.1675,383997.5509,211534.3324,213959.2174,364693.55,189500.347,179172.0949,130287.7389,212594.6759,350602.9104,206244.5507,325997.263,139965.0576
1/31/2014,406683.9741,276246.1746,305206.7241,280349.9465,344518.0142,245676.3452,298274.3697,154907.7803,270649.0429,385856.9401,211978.4318,214816.3058,366607.2526,189593.9123,179548.1011,129895.0657,213515.5086,351995.5376,207316.168,326415.3296,140523.0789
2/28/2014,408554.6094,277982.732,308052.4498,283162.739,347794.2402,246544.5353,300458.0281,155924.553,272642.2381,388778.8302,212763.0221,216315.3442,369540.7798,189622.9231,180350.9102,129668.9058,214320.8691,354308.2015,209149.4067,327540.46,140478.2786
3/31/2014,411435.9995,280307.9117,311371.0807,287528.3037,351502.9794,247953.0562,303450.2184,156993.3403,275328.5676,391694.3334,213554.6341,218628.0564,373271.3892,189823.4709,181129.3026,129826.9268,215666.806,357748.6522,211103.6518,328727.1561,140354.2376
4/30/2014,414918.9294,282405.1704,315188.17,290897.9037,354718.8624,249846.918,305317.612,158075.6088,277563.8721,395008.9723,214638.534,220769.6208,377115.5827,190224.0674,181830.0409,130389.1452,217121.6232,361194.87,212871.6645,329327.2586,140414.835
5/31/2014,417487.0191,285323.9249,319514.0526,293558.3751,357696.1322,252102.9606,306423.373,159057.9351,279847.7483,397967.1935,215736.7044,222798.2074,380249.7898,191280.411,182485.5576,130827.4059,218682.4138,364145.1629,214277.6588,329756.6894,141685.7201
6/30/2014,418903.2355,287589.139,322882.1073,294729.9405,359742.5411,253893.988,306187.0752,159322.8554,281083.2045,400448.7229,216595.3965,223823.4279,381997.5,191892.9471,182866.7549,130844.2024,220148.0996,365694.3931,215585.0494,329424.335,142982.5198
7/31/2014,419438.2404,289509.3858,325044.8806,295679.5801,360928.4738,255068.0417,305986.5109,159416.2374,281565.9388,401900.2685,217182.0161,224552.2122,382251.3511,192507.3602,182969.8398,130725.1343,221381.6025,366240.9526,216949.6207,329481.8272,144072.2997
8/31/2014,420077.2482,290134.3473,325620.0532,296837.1436,361387.303,255787.7048,305745.4136,158917.4069,281430.0902,402523.4246,217318.2312,224401.566,382257.2227,192669.4336,183073.8431,130742.6909,222213.5695,366116.0884,218084.5183,329758.3607,143914.0495
9/30/2014,420805.5789,290442.5014,325534.5669,298617.2804,361866.2663,256548.1653,306865.1026,158278.1643,281522.828,403222.0087,217388.1481,224135.0303,382503.939,193051.0358,183235.1039,130968.1115,222444.7022,366498.4164,218919.393,330898.6837,144057.7887
10/31/2014,421494.6894,290614.588,325570.5489,300256.9895,362240.118,256947.6004,308119.0419,157411.4764,281823.5263,404039.5387,217244.0216,223542.9433,382965.291,193503.3126,183212.2377,131080.6378,222368.385,366738.0891,219598.9053,332145.1158,144191.5781
11/30/2014,421848.8593,290927.136,325883.0052,301957.5241,362413.7246,256960.0666,309339.4397,156777.0128,282107.2355,405310.364,216894.7064,222832.6494,383261.9803,193820.1515,182904.0936,131194.0084,222353.8929,367043.7861,220144.9606,333217.0118,144592.6833
12/31/2014,421826.2798,291331.9933,327077.6353,303219.3639,362554.4117,256554.5752,309447.2159,156674.2146,282210.5232,406460.7499,216602.2851,222448.4955,383387.4603,194206.7739,182503.6759,131227.9302,222147.7187,367017.523,220518.158,334176.6523,144466.6926
1/31/2015,421509.185,291457.4981,327836.2374,304500.4512,363359.6464,256379.6165,309778.0969,156568.01,282196.5827,407676.0684,215998.4024,222165.5813,383619.443,194260.5414,182126.0257,130683.9416,221954.2649,367108.3768,220615.2043,333988.3514,144418.2265
2/28/2015,421662.7265,291531.2423,328260.0659,304973.8061,364623.7217,256378.9764,310499.4329,156746.43,282267.1465,408767.7278,215828.473,222284.5893,383954.5088,194607.0643,181881.2444,129808.5546,222057.2506,367207.4618,221048.777,333245.853,144540.0752
3/31/2015,422426.389,291758.7844,328441.7353,306552.0605,365998.2331,256891.8932,311851.9297,157106.5565,283009.7725,409589.9865,215587.9954,222733.0005,384504.9208,195046.5668,181876.7653,129440.2078,222979.3546,367998.09,221804.3855,331745.5884,144894.1577
4/30/2015,423408.4661,292151.5661,328748.5649,308127.55,366875.3722,257717.7541,312525.1183,157554.0741,283402.4573,409854.7676,215813.7893,223399.22,384878.3186,195669.4215,181583.3202,130069.046,223745.2586,369186.6156,222703.8738,330658.292,144991.0469
5/31/2015,424656.3663,293032.9986,329751.926,310506.9582,367721.7868,259075.356,312868.9984,158043.767,284012.9753,410220.9116,216316.1266,224350.2163,385290.4972,196561.7213,181318.5071,131239.0314,224568.0072,370757.3675,223511.9079,330258.2383,145346.8519
6/30/2015,425963.7198,293535.5171,330583.5029,311190.2601,368872.8369,260402.0869,312407.0605,158259.272,283967.003,410867.5998,217082.6301,224883.8085,385344.8017,197053.5256,180824.6244,131969.66,225747.2663,371591.8288,224371.4487,329872.0484,145522.8852
7/31/2015,427775.6116,294229.7978,331856.3587,312073.983,370391.9416,261441.2622,312292.7793,158809.5647,284697.533,411836.3314,217903.3706,225275.9477,385373.095,197666.199,180739.783,132481.1749,227300.8023,371639.1996,225368.7075,330160.798,145680.3554
8/31/2015,429900.2369,295247.9727,333528.1849,313587.7294,372387.312,262157.8309,312452.9747,159131.8823,285999.1379,413030.3721,218592.2168,225611.6965,385699.8938,198147.3392,180728.4164,133102.8058,228861.4439,371787.3369,226639.0206,331112.9972,145042.3184
9/30/2015,432413.9739,296816.7091,335877.7594,316844.3379,374500.5246,263061.6425,313766.8769,159558.2427,288202.4023,414837.2261,219520.4742,225979.9401,386829.543,199224.4592,180907.8212,133738.4147,229806.0279,372855.4426,228006.868,333138.8768,144830.5526
10/31/2015,435353.5559,298744.0162,338532.3256,320862.9617,376669.1844,264298.3661,314825.2597,159790.5346,291022.7642,417282.47,220556.518,226580.252,388297.8942,200417.3029,181029.1414,134304.7581,231142.2836,374682.6429,229570.4337,335835.4937,145106.0123
11/30/2015,437620.8885,300528.4646,340728.5141,324956.9372,378419.2653,265845.4519,315719.8371,159866.5723,293745.78,419484.8235,221239.9308,227087.4253,389451.4434,201257.6291,180693.3381,134382.1129,232595.9566,376188.9233,230662.2717,337755.776,145534.5212
12/31/2015,439486.6947,302288.81,342647.5777,329061.9364,379783.5554,267198.9599,316293.741,160051.7984,295989.3817,421700.2156,221448.5974,227668.8867,390111.6501,201919.5914,180157.6433,134730.0903,233652.569,377111.7694,231448.6134,339397.9966,145442.777
1/31/2016,439806.8902,303667.2272,343996.7176,332667.8523,380764.1759,268274.6887,317945.5082,160064.7862,297466.0408,423220.8055,221479.664,228293.4404,390771.1702,202261.1417,179725.3023,135091.8749,233922.2618,377339.0758,231996.1106,340317.0684,145240.099
2/29/2016,440011.2895,304721.0498,344919.4416,335466.2501,381650.3011,268807.7341,319904.3807,159799.5828,298298.6375,424375.4201,221703.058,228947.923,391462.9898,202380.6865,179072.6641,135352.5197,233354.1156,376876.6966,232458.3193,341205.9434,145455.9314
3/31/2016,439885.2019,305174.4414,345150.8103,337642.5972,382395.2393,268784.365,321353.0212,159210.7539,298520.6566,424387.8444,221803.5647,229533.4406,392061.9646,202089.9656,178109.6678,135137.6322,232785.3707,375919.3652,232325.3712,341544.3658,146152.3339
4/30/2016,440698.0513,305776.1711,345461.7166,340077.6154,383519.8157,268698.0829,322465.5067,159210.8677,299006.8929,424169.6069,222091.1812,230076.3735,393105.4241,201817.1324,176942.4041,134910.1559,232360.9167,375594.565,231784.1576,341435.0092,146588.0626
5/31/2016,442023.6368,306244.2532,346061.3108,342593.552,384717.0139,269026.671,323321.3584,159968.5553,299730.0503,423948.4441,222497.3327,230521.3868,394667.8056,202021.2548,176213.1949,134723.9272,232301.8142,376344.5739,231163.2898,341411.4079,146901.1268
6/30/2016,443544.9539,306691.6615,347210.7872,345049.6244,385986.4071,269913.4585,324237.6093,160982.0739,300777.5257,424126.426,223392.4697,231280.9954,396001.7489,202483.862,175702.3606,134583.5526,232558.2848,377398.0375,230994.8166,341368.4917,146683.2534
7/31/2016,444799.1871,306677.0882,348083.717,346880.5283,387175.2237,270986.3964,324809.2628,161680.8168,301261.9587,424340.2266,224190.16,231999.4232,396455.1716,203136.2558,175145.9823,134430.1079,232895.4494,378098.9684,230620.4067,341526.536,146354.5025
8/31/2016,445106.0466,306690.2647,348879.8596,348939.1048,387926.9456,271870.7255,325077.9256,162049.3801,301598.8765,424130.2257,224862.7675,232712.9758,396150.6684,203724.4149,173994.6701,134384.2303,233223.4001,378112.5208,230310.3538,341523.9089,145444.1502
9/30/2016,445022.3283,306765.595,349096.8074,350818.8005,388555.8914,272363.4662,325699.4014,162088.1647,301637.6132,423631.2003,225155.496,233042.0574,395775.4585,204046.0593,172197.0181,134523.4374,232577.549,377849.0012,229865.5737,341845.9122,144813.8705
10/31/2016,445597.0269,306828.5366,349492.8929,352605.1499,389120.7922,272664.4985,326577.4167,162158.1391,302082.2969,423649.9759,225269.2328,233225.786,396111.9763,204219.9789,170305.4607,134838.8953,231849.9222,377931.6681,229832.06,343286.6838,144689.7996
11/30/2016,447073.023,306847.9407,350124.7498,354229.3787,389989.6878,273107.0633,327898.4033,162567.342,302192.3826,424392.67,225021.5386,233652.2613,397077.6984,204158.7973,168851.2307,135247.5913,231752.5337,378401.0802,229770.1991,345284.3937,145433.7051
12/31/2016,449461.6421,307452.3598,352072.2589,356878.4325,391412.8077,274166.9699,330037.4729,163346.8492,302830.6086,426040.6038,224954.6326,234407.8336,398506.5898,204322.1616,168403.4113,135776.136,232547.8159,379549.0944,230304.4625,347785.6278,146172.3961
1/31/2017,451280.1283,308157.6593,354543.1592,359877.4164,392964.4387,275472.5608,332366.1351,163525.0055,303352.5663,427256.0531,224629.2455,234707.9534,399506.3898,204005.8778,168266.2192,135622.2834,232939.3304,380387.1224,230863.6433,349185.4711,146280.3359
2/28/2017,453100.7501,309171.0908,357011.4949,363063.8998,394724.1908,276592.4228,335574.2154,163139.0987,304143.0363,428201.936,224492.9361,234592.4863,400388.8765,203698.9869,168250.1846,135485.7322,232381.9986,381077.7858,231683.2123,350075.9283,145956.0278
3/31/2017,454616.4463,310008.7823,358966.3774,365771.8276,396401.5089,277448.828,338607.8602,162779.0184,304861.7286,428538.1206,224126.2159,234267.803,401550.9638,203504.3431,168183.5353,135294.7251,231573.6664,381581.1411,232122.4588,350074.1055,145802.6627
4/30/2017,456807.1688,311616.0996,361135.4705,369155.776,398280.0692,278492.8788,341883.0024,163045.21,305775.1745,429387.6327,224614.5098,234905.54,403095.5494,204065.245,168466.0663,135582.6412,231021.204,383280.6685,232843.7365,350925.388,146077.9007
5/31/2017,458998.4529,313292.238,363534.9542,372646.2294,400124.0457,279599.6294,344451.5231,163432.8789,307089.8595,430413.0653,225396.9524,235964.6911,404875.5092,204852.6622,168942.412,135441.8162,231007.9826,385472.2654,233807.6755,352501.4932,146594.9021
