RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30
2626,73,Baltimore County,county,MD,MD,"Baltimore-Columbia-Towson, MD",24,005,1213.243358526539,1216.7145416282945,1224.4286074561603,1235.4688450365836,1243.339268865507,1246.4857519554398,1250.1224112950456,1241.5714280007596,1242.4420632830677,1237.2390284238857,1239.800794704174,1234.7335310876829,1240.5955974184792,1248.545409594473,1255.956404355153,1258.8359673250247,1261.6487172160398,1263.5649170200988,1263.7950903718274,1254.794400315073,1245.2560839435155,1242.1698689132372,1244.1496966623665,1242.0893619705478,1247.536155242922,1259.66292223381,1276.6795098134671,1283.4773133426734,1279.7431990238176,1280.0410637549194,1279.3967230678488,1281.7269579815686,1289.1189670290833,1292.9953007126285,1289.211636224951,1277.5258932623296,1272.1792214534687,1276.615076774446,1283.9819921990093,1286.3256936438536,1294.6959393713937,1295.8748963640733,1298.0698752347696,1297.8408148321969,1307.1410949095139,1310.2017125892626,1309.7657761612645,1307.3326986475156,1310.2652547984294,1317.411503891932,1322.3106930194376,1326.937807522899,1328.7877453369786,1332.0736535036788,1332.2684866159975,1336.026627333932,1337.9970982036134,1345.5595561101097,1344.5261652650681,1343.9354278587616,1341.8312791224057,1349.8423296329754,1352.3914375156007,1338.9876729962018,1328.3667172775893,1328.243343778551,1345.6864708110395,1357.401098654891,1368.5773186164934,1378.379827171509,1386.2171388846732,1384.139470954655,1389.5647592289276,1400.7140323378437,1423.3864917022565,1443.0666869316779,1464.864130859107,1487.6320893803272,1509.5149673159863,1533.36580686181,1552.090283163988,1552.8513658182103,1554.7015962699072,1548.8968986763412,1561.6835688899448,1566.2501871628945,1581.7286820482725,1597.6734057517026,1609.8800823770987,1617.603226215998,1617.5030651938914,1612.8665247412887,1607.6694635671324,1602.6810626645192,1598.2667030964556,1590.4553121860106,1588.7604211048817,1592.9764182774484,1606.5380548542107,1612.5769145250586,1615.4906532935838,1618.008980355186,1625.0173677305015,1627.7463810807458,1629.14440208714,1628.0075472903015,1625.62087530151,1618.6553525834865,1615.6753788475228,1619.3814887034503,1622.6914769533048,1627.54930197716
2061,74,Ventura County,county,CA,CA,"Oxnard-Thousand Oaks-Ventura, CA",06,111,1821.9652880694093,1827.2419858479402,1830.918100092864,1851.1310798174281,1875.002207546419,1883.6243184792024,1890.3775022524248,1897.1415213084538,1907.5356758491307,1913.643765014096,1913.3009308027752,1903.8283801928744,1904.9515704899013,1906.6665183234143,1922.1105612183712,1936.4161343137284,1947.311632804675,1969.3157185311813,1983.3886979834333,2000.0506217624884,1993.132137561947,1992.501231136606,1989.9740764169567,1989.0842603345998,1992.4764145569648,2003.0880320366698,2032.7333483046787,2046.7848469470368,2060.568181158116,2054.5897120116642,2070.5804193828412,2079.656596895782,2096.6165028265013,2096.1572761827438,2092.779314116855,2105.76342006812,2112.733135084323,2138.985928865994,2140.2490126693315,2153.252304676151,2155.04003788141,2163.796616404135,2172.501397864889,2183.200054160144,2186.5218255832847,2189.8192199484442,2185.9443406990385,2194.7363390387823,2203.825312487522,2211.669014392958,2221.231020612726,2223.5919596820218,2228.9606530658943,2239.990185819044,2245.1848400029617,2257.8886689014803,2246.494091514652,2244.7603144122195,2234.414310896973,2240.6725449007417,2254.8114971043938,2272.8601850338528,2279.4399490308397,2277.4844957937175,2268.5773531135524,2274.395120565039,2278.1950650880094,2300.536726593053,2320.2609604254553,2344.3810450086544,2360.8269041378094,2378.777849700812,2393.1817892510185,2406.538862135916,2430.7271090497775,2467.323575617729,2498.2956689423645,2534.6969566050134,2566.85600477168,2595.040369378371,2626.6593668388764,2644.282029888696,2680.315694859307,2702.9785826187217,2727.4760982657117,2757.449411553543,2768.545420127117,2790.1898060281483,2802.7175894345346,2813.146410479839,2822.9581950583065,2827.8160887956897,2832.3534531467594,2830.8159820618644,2831.015577782079,2824.7323432131857,2821.5412779229623,2814.295617019141,2839.7518551767253,2870.42230688529,2885.1543061406455,2876.856853378362,2885.919122904272,2902.678939592228,2920.5305615199973,2917.6688594943585,2928.579956727147,2927.8699277132177,2939.9922666536463,2945.763975907132,2973.6964308946212,2992.522512522195
2322,75,Hamilton County,county,OH,OH,"Cincinnati, OH-KY-IN",39,061,808.9673565941282,810.5380299775854,813.7244220237328,819.8696165325009,822.697320651371,824.4387715858206,828.7241695761073,833.3135360844167,838.5026127438815,840.0265610170571,844.990407547381,851.0223140606357,853.0400151371092,848.8002894611075,848.7011614755023,849.0804166411224,854.9886307120948,851.1233754605302,854.5133907874219,858.2654548111134,862.8482843763815,865.257737310323,869.9236346875065,877.6709704063916,881.1532930872748,884.6098865319365,887.4518607951045,896.0336372241529,901.9398409298307,907.9618756017849,912.8582469489456,919.2750751206432,916.8174524984281,917.5153319546448,916.6101800937741,925.5084558727872,930.2278852575872,935.1221569487243,942.7215803634012,954.7239724058816,963.8940529771955,965.905911558552,967.1650357095117,965.3110814547929,968.5919087977456,973.1674135779856,980.8076644534711,991.6344307391546,994.0990282880271,999.1261613711507,1002.1491913060328,1013.1247723687651,1019.6404155831432,1025.0184171904552,1027.63706157454,1033.0089847191416,1035.2467521182182,1038.1398013791948,1042.3440787388106,1047.9454139918544,1053.139988718268,1056.9769658825046,1066.5981617370628,1066.6830525851553,1072.0517987086891,1073.9283080268613,1087.4642044635586,1089.5832776481482,1092.4815456328745,1089.4312069768475,1096.3033300147783,1103.042048356134,1108.5989675767287,1111.1216854439178,1115.470096951602,1129.6294764836148,1141.024344779566,1153.1107041865084,1163.3030832834984,1180.8668036054944,1194.229787003816,1198.7971870388453,1205.5508602775574,1208.521514273644,1218.2048317092417,1225.5641215552496,1238.6250371429046,1255.5810585545066,1271.1405004255562,1290.1182743388192,1308.3108431296541,1319.2414795305997,1325.072292701062,1326.2279211834325,1329.7270510839803,1332.2267939943704,1337.5003044385858,1343.025508966807,1353.7715899004986,1360.7008323732487,1374.0183300951726,1377.9373088722978,1385.8850457675267,1391.114014335932,1393.9018876511252,1409.7380285558036,1420.8348758683214,1437.2581863514874,1433.6329047794711,1432.181522486808,1436.3110523453884,1444.0991237576718
2847,76,Snohomish County,county,WA,WA,"Seattle-Tacoma-Bellevue, WA",53,061,1237.0849932147212,1244.3677364169926,1253.05458930859,1259.9300233363454,1267.9157006511523,1283.8485087593492,1301.1720020672606,1311.2652823122307,1317.4504272724282,1312.6769806939733,1306.2511791701659,1302.4294229859502,1311.0055972253792,1333.7482474587368,1351.4706035493302,1362.0147125332844,1375.4079357800551,1389.02594569777,1402.8435120467718,1411.5547741396138,1417.4832737315062,1423.5740772941203,1407.912334146168,1393.9671537794882,1397.368263097921,1414.8556711919816,1446.770787657607,1464.8683413213676,1484.4813003939357,1498.8509576987306,1510.241952052727,1517.6026273307261,1519.2806503327877,1512.6712968862234,1501.7600878112587,1486.1757061812493,1491.3693751757023,1503.7059087417933,1524.8151247800824,1541.0434852047015,1560.8873429005257,1574.6701549456313,1586.047142015152,1587.2681707837257,1582.8362575297715,1570.4387721925805,1568.6495846625005,1569.4754414789293,1573.7640140322223,1584.5149174443227,1599.1726891148287,1620.2284307990856,1632.7173637776311,1647.6110486134874,1653.308710964868,1654.1897608004697,1649.2166766372272,1639.185946540693,1633.5004286545968,1625.6333181338096,1632.6903886856674,1647.8235076973292,1670.0945419454122,1674.8502481089079,1672.7740030708187,1669.8064478618398,1679.901205562366,1691.4754023332484,1701.2907362587368,1709.4472636070257,1701.0324735694173,1696.2147024290114,1705.0451841840766,1720.2138353667146,1740.2149721607316,1744.0583456111376,1769.7096869197364,1799.611206095818,1837.6864109273488,1869.587144000707,1894.6321405131837,1902.0501415996905,1903.7246822680434,1903.0605687581403,1913.8143409579868,1933.4237497241127,1950.0724239188505,1979.4027833749365,2011.9308664309933,2051.582655211023,2077.3531679960756,2077.7103478972736,2069.61086310889,2052.929638809996,2038.1254563027894,2022.7141381919364,2019.3884976127574,2031.6549731267198,2051.9596380360645,2073.109581652783,2087.734415682741,2100.324784089135,2104.701108895853,2109.454045476115,2114.4063663459633,2114.0966594057227,2103.3037458940316,2093.5724089464907,2090.36198815653,2099.4392753696466,2112.3324751578534,2136.7960803845303
2810,77,Multnomah County,county,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",41,051,1148.8281045074739,1156.8619789203644,1179.0114029640868,1203.1825714908925,1224.1133263743645,1239.9266358598888,1256.5690331055207,1266.4048798368913,1281.6599642701526,1288.0864741325563,1287.3757172090861,1277.8075483165017,1271.9145515516088,1277.9652918233728,1288.0431460066357,1301.4757741988221,1311.7342195632345,1324.3138516141692,1334.6375055193587,1336.9546387720552,1336.7859126499225,1330.430933895821,1321.178882039057,1314.847780345433,1322.2198103983612,1341.272985975298,1358.3032956947552,1368.4288021740704,1375.925928691105,1383.3071196292683,1385.7306287661336,1388.2830917063973,1386.624797278205,1381.4550455924484,1374.7421964162868,1365.4312695698002,1362.7049047840558,1364.6257844774052,1378.0780792841679,1391.338942087145,1403.5473958013563,1409.2958157021174,1413.801443699966,1418.0144393276587,1417.984738972824,1414.246331610513,1410.734371308587,1410.9006861132964,1418.2728345732894,1420.4826469515217,1429.0464750140288,1434.1772885448354,1447.1401377600932,1455.1812968603604,1467.3818079620016,1470.3615778470567,1470.4366542402356,1465.5828965448075,1469.5833395226164,1466.7398956069055,1467.6318508951438,1466.9266576272491,1477.82254515361,1476.8954960972849,1476.8834930866224,1476.572480106517,1491.9801545129988,1498.1895373365433,1496.9422254854614,1478.8127520672062,1468.466016082752,1457.5525684799627,1464.8234638631175,1469.1405003422374,1482.117455425685,1497.8907787798464,1520.7094742478323,1547.751021167991,1565.1032057661032,1585.451110036481,1596.670972859774,1604.7112441912448,1604.8725878102605,1603.8434053981584,1606.208337916047,1609.729494233296,1619.6254429694393,1633.1410887185273,1653.254099783295,1676.078401801536,1696.9279580946895,1706.2490771703206,1708.044613766984,1700.437398615504,1693.5679665520465,1690.4651009057557,1691.1882454185786,1702.2530360658295,1706.0322528791517,1710.0713910600682,1707.9337855962224,1705.5658389689704,1705.458274969749,1703.640487293078,1702.7045659622831,1698.407279559937,1692.8678292194,1691.1373694716683,1689.3213721094571,1696.2742196003394,1701.7268058931961,1718.1301337609887
2698,78,Fort Bend County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,157,1483.7577584593964,1489.2249491375385,1498.7990605020623,1510.5725408122166,1519.340330443383,1529.9070278978445,1535.8511507421285,1536.60675522406,1530.5710242131836,1519.0316356899034,1512.8462033986427,1504.0395079102702,1507.6184493745181,1504.0177932749643,1514.7524551254016,1513.3438706793027,1513.7092866866813,1506.9943945431073,1500.6049268430854,1500.6882743619149,1492.9517496787078,1482.6192134938694,1467.062896304904,1457.2021006955383,1464.996431291066,1478.6125772962012,1498.2952559037751,1508.088469591588,1518.802348700026,1522.3232084184915,1522.8374019487485,1518.5130896559988,1521.2863756833642,1527.3255466914627,1533.3336045127198,1532.8444792877344,1535.1593184406013,1543.7464233544993,1549.1979376379195,1550.0507819850836,1549.1632459149764,1555.9329838905899,1557.5027350995092,1557.3639281095075,1549.348467918808,1548.590946412389,1552.9734579807284,1552.3732564604934,1554.9051382000248,1553.3454166283748,1567.118994856153,1573.9319032273154,1581.4044535030996,1582.826544688757,1585.2680403036225,1584.3420782911905,1583.6110107816216,1585.266801680746,1592.2577413559004,1591.72775670485,1592.6257248960521,1592.3629014841151,1595.9928032357486,1589.3931988387305,1580.5567590583828,1579.4728663579604,1588.4977168330033,1599.215556122926,1609.0604552147122,1621.8711118228164,1630.4213276679577,1637.448423086008,1636.2931950578409,1636.871403351416,1642.3404037689875,1656.2147623198953,1688.8262202488736,1729.4359689971461,1775.9756418070613,1807.420375243112,1826.8467097837147,1838.4294215787713,1857.8228289308504,1865.7809261723028,1871.1737060227947,1864.9756252569805,1861.0908690040285,1875.110060023711,1894.2324922737228,1926.4843051434127,1941.9791757468317,1943.9729228630367,1942.1950135215109,1931.0374872243956,1926.9190253520007,1920.0592421768492,1923.9619464816958,1929.8602711680253,1942.624084717995,1950.8416805712475,1965.329956171849,1975.3365028298185,1982.6888915267727,1982.7434252537025,1984.1722938996825,1978.1362552489222,1967.8001094717308,1949.7838346600695,1954.407712640812,1960.9079720364903,1974.5541973584855,1977.7541762275666
503,79,Essex County,county,MA,MA,"Boston-Cambridge-Newton, MA-NH",25,009,1447.3663653694878,1457.8277116174452,1458.0399241223827,1482.3477154024038,1497.6421521524792,1513.6983554753274,1537.4642166088977,1544.3453366958545,1560.606711515331,1552.0450406460877,1535.9107156278912,1511.0043446039601,1502.0245712240674,1519.2108785391301,1545.7906022804098,1572.831990576614,1596.8902908258933,1612.545861574049,1616.3992946715134,1612.3086832201948,1617.4118563162228,1617.7835537856047,1632.0527259283936,1614.0855886775273,1623.5989782416302,1620.962387531454,1648.7870294633153,1678.0125135886547,1689.6426978188395,1703.3276158030887,1710.3984846633662,1711.8830426910936,1712.9922749232528,1697.354842181652,1698.4260584477483,1693.4943738416011,1695.7647516978118,1715.5432793916232,1736.5594934658382,1765.5553078203368,1775.3821396166172,1782.5786505582814,1778.4252040653203,1778.267994409018,1777.0979486327296,1784.7017018928382,1782.0635056116,1771.37680864814,1762.0114206932549,1783.2708421990137,1810.6140451230715,1829.359165370688,1832.7845104952937,1840.004158848023,1848.440190887663,1855.2277619701001,1865.4034363611804,1854.8845728903204,1840.5370773366274,1826.5127943513235,1839.5834958103583,1860.4890598940724,1879.7886648500328,1888.777680440534,1896.7574646759856,1891.6798229401982,1904.6212215748421,1912.561420606055,1934.1710147272045,1942.0987915122523,1950.4028703354309,1948.4239592960175,1957.4960226172047,1956.0059539770662,1969.567529152566,1979.8180478285904,2014.3299451834123,2044.717033318191,2071.991749648875,2089.9948003491554,2100.2636753996044,2120.2380361147416,2134.372211570175,2149.70569203399,2145.7774293441985,2160.284765826865,2182.224000439457,2217.467551688492,2251.0414391586696,2281.680026907465,2321.0091465320334,2335.9726178116107,2339.3432769856972,2324.0298586037115,2308.946313253057,2308.0272935651196,2319.6939011101113,2346.6559007686938,2371.732832672793,2380.4456791857033,2398.306069330986,2415.87594245037,2441.8764544848214,2456.104845772675,2465.140347418982,2447.9495790363976,2445.2260557402915,2446.5445975044004,2463.617349046184,2468.175536839021,2483.716866782479,2516.828271682341
2045,80,Suffolk County,county,MA,MA,"Boston-Cambridge-Newton, MA-NH",25,025,2176.122339717256,2206.997094437532,2236.9482191924776,2252.758371612417,2261.980666552545,2274.409292420419,2274.007346476597,2269.6111222910345,2256.3100494273726,2242.295357349223,2239.290375394657,2246.675496393817,2272.665403189373,2306.78318283104,2330.150031614042,2345.5031369195303,2349.734917877759,2358.3715958321286,2357.6718744936275,2352.1810493380854,2333.002230798008,2315.3825836148667,2296.5599493941863,2310.1452127230996,2348.8107398323905,2396.7087482316833,2422.9934820255553,2428.47875115495,2430.4065835325096,2431.702129182364,2432.186105358432,2423.2133544658127,2398.910969512542,2373.6177741456436,2372.1204758727777,2406.4015808456916,2446.5376937856286,2475.19371732979,2487.3085471891513,2496.7653463504485,2506.9594994515937,2511.031349425225,2510.3326797951945,2495.640849364647,2474.7811707710616,2466.1098586675,2468.210352839,2495.2138273919504,2519.6577819258655,2545.9776846752375,2558.8537394554396,2567.501936866912,2582.2162370732967,2591.9187598424446,2601.6940980423974,2591.8071742652473,2582.5145642487146,2565.528467014716,2561.547564559689,2577.943243612308,2603.9118541860794,2634.8462546285405,2649.9338031588964,2645.520970575606,2630.2669311631735,2604.9131435150703,2573.532213174023,,,2375.6408967767193,2343.3146750536416,2346.0442813670147,2391.4278727516366,2443.130825773499,2488.0647178039403,2510.428305767462,2539.4886155969643,2571.586136409628,2601.1982964341532,2618.8332027975785,2627.7138966492125,2636.534342080481,2658.1478345902397,2681.0131496056097,2715.6883428626816,2726.474360916834,2751.374160536509,2775.5522046456485,2816.4599285103845,2848.8674387957312,2878.635426453667,2902.400137461358,2937.5421119968155,2940.3901387746423,2948.4337001501267,2944.3848706997205,2953.660676043963,2970.1665846758915,2988.738680291184,3023.385184920166,3048.0867051149708,3071.248215141103,3084.324137487904,3086.8034570296954,3079.8438167520003,3078.671488507991,3107.8010411242435,3127.205511633827,3147.8853422820625,3154.087068396733,3168.540825568794,3183.157506195756
2463,81,Oklahoma County,county,OK,OK,"Oklahoma City, OK",40,109,882.036131825199,883.5181917304366,891.7857146101297,898.7033024099268,906.4041514808508,912.7528544599611,916.7582069378157,918.9336354971983,912.1925505871269,907.9687467122169,905.1840405307654,907.5877398006817,908.9770656417658,910.1219115970714,908.1239308358871,914.3209708875613,919.1342635371741,928.2889805641333,923.4225062907376,918.1447673971863,909.7683140642142,904.5035765635004,896.5314086857791,894.1086721080171,898.1708429524296,905.6583520908208,914.6868600766792,922.0343251960728,928.6089989169177,930.4948922274299,931.1879316583445,929.9884659760011,930.3189709143513,928.6844780206903,929.0538493280565,926.2742259983557,928.2547986719876,928.6597239384192,936.7420855512034,941.960046355515,948.1756485247323,949.4238789647251,950.9089936293573,953.6914804316191,955.2687440336002,955.0446006832885,954.814324543981,957.4482309632115,959.0128752572285,961.0012849693719,965.6569161845433,974.804272784037,984.3408509314092,989.9652971815954,990.4901017955101,990.2082108793251,988.0485673280015,988.7359094522078,989.3776588456236,989.8414748529993,991.1297184469566,990.6724457610359,996.9158823308742,1001.8160585342987,1010.5553943613827,1014.7301726305377,1019.491710482855,1023.4491201351422,1025.5310480683288,1028.7158737476307,1034.709035204176,1039.5613868515206,1041.201943735747,1039.5720613287565,1046.9094152185116,1063.414865913074,1086.956142780127,1107.7474250042994,1128.9292568316696,1143.395637750535,1154.0399364800019,1155.9017704890282,1158.4021084899198,1160.4155894912371,1165.5297581621,1170.5835670809784,1183.5246124208365,1199.6523813155004,1217.7280961783563,1231.9959768953634,1240.8480391154176,1244.877827073814,1243.5553149499724,1237.059051624656,1234.3690950651326,1232.2614226381124,1234.3523922657907,1235.5388577932051,1239.8964351954262,1250.0599611756854,1257.8751385148944,1264.4209289738026,1267.7754455702257,1274.9225520057175,1278.8392286019828,1284.7908768939517,1285.822375451141,1287.2412933583162,1286.8793606734826,1289.5780685055674,1290.3313986160042,1290.4981839534255
2742,82,Jefferson County,county,KY,KY,"Louisville/Jefferson County, KY-IN",21,111,850.3823084366516,868.5694624890491,876.0285423483017,883.6551710240564,877.8630429054231,885.4937968657243,883.5443835617197,888.2743843021894,885.4641619337156,881.9480988078036,878.3165018980208,881.8681578749913,884.2131883525815,890.2667535318662,894.0935920304596,903.1984505906197,915.2996631390669,925.3019327067337,930.9174235006176,933.3144128381639,930.8859892515549,930.5646601194857,919.3506803625806,923.9315367315189,930.5415180606965,940.655190857264,944.4806190939474,950.9438419068938,959.0881609714507,965.4514079940116,967.2167330824628,966.425520892421,968.5424715108255,964.4265484050794,964.2279896330649,963.746521236493,969.9260863299039,974.2246568470675,979.3152296054369,987.1158713484947,994.7504608182611,994.7775201853937,994.7864898743675,991.5390789842344,994.8822667103676,993.5378225547385,997.542218278559,998.4961853323575,1003.4934147704257,1005.7577084778253,1011.1397123489621,1018.8811715160465,1027.992879060706,1034.0235602779803,1033.2099518473842,1029.7229695448598,1028.7514268154832,1030.994868331224,1031.7394187616474,1030.7440735089303,1032.2111053209233,1039.4597537229483,1047.040968630435,1054.5337488221523,1057.088939639971,1061.9463861710863,1066.1149660354847,1071.818262403845,1075.9449027428295,1077.095055551712,1075.1521069995,1074.5129042798849,1072.2701340166843,1079.8443744814065,1085.2575226712765,1099.9933117706855,1107.9832682210902,1118.1644560939428,1127.3553029057143,1138.1241781361994,1150.4674990107333,1153.7773645580212,1161.3447789258412,1167.3062610738466,1181.0059578358691,1192.9630143407076,1205.723474773863,1219.5636094334307,1233.5304778839445,1245.2863102331962,1259.4800602322648,1268.1439747551804,1274.7097283539335,1273.729564433534,1275.4173281662027,1276.985737336633,1281.2286681998141,1287.7486215445963,1295.5947855303473,1302.288576969313,1309.8634351544924,1314.860230215911,1322.5562997722102,1323.115001328242,1328.8044425269911,1332.4184832247274,1347.398901836529,1355.5898912092919,1365.7963661314802,1375.0657463114921,1386.0393887158334,1396.7646956133876
3134,83,San Joaquin County,county,CA,CA,"Stockton, CA",06,077,1253.7157065605481,1263.6304153545043,1276.3303976596908,1290.4233821613575,1304.1969533731592,1314.1392347143549,1323.3740813776315,1338.6617329766084,1343.0259749337395,1358.7007851167339,1355.3367367121114,1361.2988092708083,1361.515958558634,1380.5684547271323,1394.0735694172613,1405.4999012578626,1419.709911971987,1441.2829693205504,1456.8532435924076,1457.1564061844144,1462.2363898873266,1470.7322154562185,1481.065622966694,1485.2937345585324,1494.0521557443942,1500.1781369995829,1505.4889885659754,1517.6810401460205,1533.5806530123225,1548.9678794540744,1562.1524117089468,1581.4552816616565,1594.9358992317048,1599.8188806803796,1587.414523941743,1589.4537947068345,1595.85139839477,1615.148640438836,1630.3886636860052,1640.6424358146073,1654.0371835477458,1658.3966353850522,1669.3094258509377,1675.1265150018623,1684.5718497214846,1686.1818933717325,1689.0907864943836,1688.3969175209372,1690.633008222081,1688.719987248141,1703.3365421282467,1713.823451965942,1734.5652550162647,1742.498877616262,1757.0438437479552,1764.4996062438956,1768.9044046650345,1776.6490570219778,1779.714157338152,1791.0846442413954,1796.7895132444141,1810.5391291564083,1817.1493804622883,1821.3621186456264,1823.5827346583183,1828.33303612193,1848.6545293904474,1871.5128724318272,1892.4409969864462,1909.3424552760675,1925.2342384462456,1958.6861785823419,1978.9455755971148,1990.2493759419901,2015.8321048703685,2040.995430969843,2097.0968974937723,2128.84902485523,2171.9489314384505,2184.532485071798,2194.2565810269284,2193.994934945806,2187.892408512881,2195.875061796517,2196.4302338009466,2225.9017179378075,2245.3893270827684,2283.1957845776915,2291.6582128535697,2293.645321003516,2291.2225337866503,2295.805587317709,2298.4769326804103,2293.4744247205676,2285.3858533507805,2278.3462229244483,2276.609575124352,2276.0922003991877,2285.1640853146073,2288.1679450417137,2318.4128731232554,2339.3045844992025,2363.0790678588173,2364.7617245176107,2360.525217212742,2360.948783091963,2353.9074822157254,2357.9400386275297,2359.542070361107,2371.6720606741983,2384.1143650296417,2403.3839115133233
135,84,Cobb County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,067,1037.0895257193947,1040.0724465554217,1043.9401718610611,1055.1359890780618,1061.3041737357357,1073.0220826762147,1077.422554297144,1089.2971964706219,1091.953865549208,1093.2100865327234,1092.279314298912,1092.6227620062919,1101.4343671267834,1107.4321425766302,1118.0947880853078,1119.105396617971,1126.2121755853964,1131.7052485706054,1140.537847743881,1148.0107534487363,1148.5273803664675,1149.3313551903398,1145.2538951401443,1147.9283569505465,1151.5465715476826,1158.525884658135,1170.0292409016993,1181.0839037003054,1197.4036852898564,1206.8922405227677,1214.2903079366847,1215.4248225948575,1221.7839601425512,1219.5343874222137,1221.2962365206488,1217.9906309126004,1227.3367965349046,1234.18174845741,1250.3237355748975,1262.7375652770295,1274.1125508318212,1276.2241084448635,1277.116768304483,1280.6285028857653,1283.8228973696678,1288.3645294513974,1289.2915268729914,1290.6214021504143,1296.510448710507,1305.1020225218813,1318.467460135846,1328.6474996256331,1336.8067801817062,1342.369096665047,1347.9059200223714,1353.495436142947,1355.8338432954513,1352.6136288012026,1346.6045139728878,1343.207347652914,1347.6315095946209,1358.3402285633824,1368.8110269284925,1370.3434845975883,1364.9555033177023,1369.5624651903097,1383.462483250552,1408.7103309584882,1421.487175446742,1432.1890485408537,1434.5916422680457,1443.3828515162286,1453.4855916077483,1468.3007379504497,1486.7988675522954,1511.3112404801163,1544.7230390062196,1587.8507260252557,1638.127966272992,1686.6365261960618,1712.4888818274055,1725.9083227894287,1732.3056049327843,1745.289255978241,1747.441518421877,1749.3235370003244,1753.3480255741385,1767.533446793239,1789.1284889024855,1819.8950557725113,1845.113887775029,1848.6265758082322,1840.738251116408,1827.3994798327162,1819.879728055402,1813.493581795532,1807.8691111136827,1811.3274358212138,1821.3008804521562,1830.573742908939,1839.3821190423694,1837.693986048642,1848.119110796166,1847.3768590652053,1847.025418808036,1842.5804691791418,1832.0602472789883,1812.217682276124,1801.4981454420122,1804.6261227165637,1824.3639204250514,1833.2062657768665
2842,85,San Mateo County,county,CA,CA,"San Francisco-Oakland-Berkeley, CA",06,081,2549.109195378779,2546.986833360329,2593.861794879893,2635.3039719787803,2690.4983490382137,2722.1095425874323,2748.4026482311583,2776.2172403056816,2799.5025868515454,2785.607186474024,2767.4581522369976,2754.89392608608,2757.6129644907305,2773.912635348543,2796.579214645267,2845.0274523992484,2859.819313424682,2864.0538432798435,2846.6659041800353,2855.9223441117065,2823.186111234033,2812.3769675891194,2785.113550857134,2772.271514207014,2788.9694212162203,2811.6251778619317,2863.4701014340653,2880.5813688320854,2905.8434211436174,2921.8307147398004,2928.9561316003787,2931.9861423863904,2936.594854948461,2934.5114532113053,2918.820790642445,2913.3630813144287,2923.042253946331,2934.8147734068975,2935.5107028091597,2952.125283182947,2972.7090077549374,3014.471042420798,3033.6680921978163,3046.332799718871,3034.9369017762565,3021.857676907083,3013.5013107506193,3007.110939499991,3021.175177973291,3027.455825302895,3046.576024221714,3069.3434678278486,3090.4637360049687,3109.20055556743,3118.688494507463,3132.4353370907806,3126.2890012404987,3106.579533658302,3097.7772564335464,3096.914516522802,3111.5755321129113,3113.529253211468,3133.798104978348,3125.0180711004687,3115.561079178307,3085.270003348932,3058.809227549033,3024.1850664983317,2979.714664371654,2934.838595335284,2890.9973289337295,2861.309859223742,2841.355559142235,2834.226058043962,2839.1480637041927,2859.13026137328,2892.059527035511,2935.376368742393,2984.58329684631,3025.6156976859793,3042.6989201587894,3040.961137722846,3032.910031610423,3034.002926570309,3051.9998915541355,3078.555991078418,3120.8270411466433,3143.425601853506,3185.7909319288347,3207.9656205082842,3237.400122873264,3231.7831394545387,3223.4851770206546,3194.6785768820855,3165.6672433710223,3140.717737663803,3141.850031428475,3161.3122039516234,3180.7338861754024,3189.2051510025617,3208.7017745180847,3231.8152112895445,3244.1872154481775,3246.0916774577922,3227.675671796671,3224.1154990283976,3199.12589119031,3194.0336628315285,3198.8337820396923,3217.7197297060306,3238.482298976282,3271.2889671046746
